amplitude_mae,amplitude_nrmse,amplitude_scale,center_shift_voxels,index,name,particle_seed,phase_offset_rad,phase_type,phase_wca,phase_wca_direct,phase_wca_inverted,shape_phase,shape_type,split,support_dice,support_iou,support_precision,support_recall,support_volume_ratio,threshold,twin_flip_selected,wrapped_phase_mae_rad
25892704.0,0.019824605450303266,20503372425.3646,"[0, 0, 1]",3964,sample_99678.npz,21294057,-1.5171563625335693,random,0.20647501945495605,0.6142836213111877,0.20647501945495605,wulff/random,wulff,evaluation,0.8752409804461581,0.7781586679725759,0.8626492942453855,0.8882057015092231,1.0296254891000558,0.275,True,0.20221106708049774
14027449.0,0.03619645250871242,15217926405.04347,"[0, 0, 0]",3965,sample_99679.npz,21294057,-1.0961357355117798,random,0.36999642848968506,0.36999642848968506,0.6026112735271454,wulff/random,wulff,evaluation,0.9514131470308034,0.90732889158086,0.951513868304044,0.9513124470787468,0.9997883149872989,0.275,False,0.2259322702884674
14980604.0,0.02385007453587536,7302767016.050455,"[0, 0, 0]",3966,sample_99680.npz,21294057,-1.0582529306411743,gauss,0.32196128368377686,0.32196128368377686,0.9125966727733612,wulff/gauss,wulff,evaluation,0.946949602122016,0.8992443324937027,0.9392265193370166,0.9548007488633324,1.0165819737897834,0.275,False,0.11563094705343246
18680008.0,0.034039147559218476,3883406000.0981965,"[0, 1, 0]",3967,sample_99681.npz,21294058,-1.2762823104858398,gauss,0.27459919452667236,0.27459919452667236,0.9380797073245049,wulff/gauss,wulff,evaluation,0.9233944397232002,0.8576905728461885,0.9174909529553679,0.9293743890518084,1.012952101661779,0.275,False,0.14688695967197418
25020316.0,0.058304599847921065,10278228278.5234,"[0, -1, 1]",3968,sample_99682.npz,21294058,-2.329582691192627,random,0.5694813430309296,0.5694813430309296,0.7234684526920319,wulff/random,wulff,evaluation,0.8323049801674747,0.7127759954708436,0.9390850323222277,0.7473288484368816,0.7958053027305105,0.275,False,0.5931240320205688
26938866.0,0.017226912908009876,43015963062.43103,"[0, 0, 0]",3969,sample_99683.npz,21294058,2.245870590209961,gauss,0.19028860330581665,0.19028860330581665,0.678979218006134,wulff/gauss,wulff,evaluation,0.9691463832704834,0.9401396740937812,0.947068676716918,0.9922779922779923,1.0477360477360478,0.275,False,0.09772461652755737
42694572.0,0.027316335690098337,43169245416.64635,"[0, 0, 1]",3970,sample_99684.npz,21294059,-1.5513168573379517,gauss,0.5022280216217041,0.5022280216217041,0.7488480806350708,random/gauss,random,evaluation,0.9243982097496068,0.8594242015294646,0.9193936477382099,0.9294575529068353,1.0109462417903186,0.275,False,0.20659025013446808
39059448.0,0.047082320169885436,21883197028.778843,"[0, 0, 0]",3971,sample_99685.npz,21294059,-1.3404686450958252,cosine,0.6051409840583801,0.6051409840583801,0.9660111740231514,random/cosine,random,evaluation,0.8756476683937824,0.7788018433179723,0.9754689754689755,0.7943595769682726,0.8143360752056404,0.275,False,0.2681557238101959
25318290.0,0.03655020593807674,25385560737.599365,"[1, 0, 0]",3972,sample_99686.npz,21294059,1.8644602298736572,random,0.4699445366859436,0.8514671623706818,0.4699445366859436,random/random,random,evaluation,0.9185753424657535,0.8494122415889744,0.9150655021834061,0.9221122112211221,1.0077007700770078,0.275,True,0.2882172763347626
30127576.0,0.037211207875447815,2902776426.1132116,"[0, 0, -1]",3973,sample_99688.npz,21294060,2.7994775772094727,cosine,0.8179225623607635,0.9617252312600613,0.8179225623607635,winterbottom/cosine,winterbottom,evaluation,0.9178022928834091,0.8480911453128123,0.9021900914310015,0.9339643407440018,1.0352190182698657,0.275,True,0.2059323936700821
19550690.0,0.04369969111198155,33005813405.693817,"[0, 1, 0]",3974,sample_99689.npz,21294060,0.39483457803726196,cosine,0.2919773459434509,0.9107205793261528,0.2919773459434509,winterbottom/cosine,winterbottom,evaluation,0.944236176194939,0.8943630714602752,0.9266071921272878,0.9625489634088087,1.0387885736123053,0.275,True,0.11635549366474152
25599860.0,0.0679198188787928,17924503505.203754,"[-1, 0, 0]",3975,sample_99690.npz,21294061,-2.7464263439178467,gauss,0.724273681640625,0.9803779069334269,0.724273681640625,random/gauss,random,evaluation,0.8593797049081602,0.7534318901795143,0.903050246804202,0.8197380514705882,0.9077435661764706,0.275,True,0.3035772740840912
35242508.0,0.01923932379880074,9878450198.813284,"[0, 0, 1]",3976,sample_99695.npz,21294062,2.612002372741699,cosine,0.6648619771003723,0.6648619771003723,0.9964562957175076,random/cosine,random,evaluation,0.8968335035750766,0.812962962962963,0.9019003595274782,0.8918232605383444,0.9888268156424581,0.275,False,0.17170172929763794
18796350.0,0.020160784796166887,18302672002.86323,"[1, 0, 0]",3977,sample_99697.npz,21294063,-2.157388687133789,cosine,0.22000956535339355,0.22000956535339355,0.9715416897088289,winterbottom/cosine,winterbottom,evaluation,0.9187476705180768,0.8497069975870389,0.9376188664891594,0.9006211180124224,0.9605407380343441,0.275,False,0.3520253598690033
18565166.0,0.03610890986976911,16260385304.807379,"[0, 0, 1]",3978,sample_99698.npz,21294063,-0.4174380898475647,gauss,0.5415763854980469,0.5415763854980469,0.6271613240242004,winterbottom/gauss,winterbottom,evaluation,0.9147125238839674,0.8428297055057619,0.8995558592415442,0.9303886925795053,1.0342756183745583,0.275,False,0.1333334594964981
18383390.0,0.014559003555054448,29891224754.285175,"[0, 0, 0]",3979,sample_99699.npz,21294064,-1.8668957948684692,cosine,0.07329541444778442,0.07329541444778442,0.31532108783721924,wulff/cosine,wulff,evaluation,0.975949000289771,0.9530277306168647,0.9600912200684151,0.9923394225103123,1.033588685916323,0.275,False,0.04925140365958214
18153478.0,0.01153222744537962,8483030100.689454,"[0, 0, 0]",3980,sample_99700.npz,21294064,-2.174382448196411,gauss,0.3254762291908264,0.3254762291908264,0.48365873098373413,wulff/gauss,wulff,evaluation,0.9784812377734305,0.9578690807799443,0.9683210137275607,0.9888569374550683,1.0212077641984183,0.275,False,0.08180408924818039
20524760.0,0.015072559244790376,25251946444.59432,"[0, 0, 0]",3981,sample_99701.npz,21294064,-2.7374379634857178,random,0.11273390054702759,0.11273390054702759,0.5211647152900696,wulff/random,wulff,evaluation,0.9701467363805026,0.9420242384539796,0.9451199474203089,0.9965349965349966,1.0544005544005544,0.275,False,0.08889485150575638
38895404.0,0.030414823625371103,5547057206.789303,"[0, 0, 0]",3982,sample_99703.npz,21294065,0.14535143971443176,cosine,0.7616838961839676,0.954820841550827,0.7616838961839676,random/cosine,random,evaluation,0.9009778267456273,0.8197994987468672,0.8578547075793339,0.9486658932714617,1.1058584686774942,0.275,True,0.3118942677974701
14698460.0,0.03963960533068016,20287153391.56245,"[0, 1, 0]",3983,sample_99704.npz,21294065,2.974370002746582,cosine,0.3452746272087097,0.3452746272087097,0.9013748541474342,random/cosine,random,evaluation,0.9060623047969889,0.8282576866764275,0.9146321746160064,0.8976515391939067,0.9814344652491273,0.275,False,0.4285740554332733
11583991.0,0.043101468780086784,11598643725.098915,"[0, -1, 0]",3984,sample_99705.npz,21294066,-0.9787110686302185,cosine,0.3043544292449951,0.3043544292449951,0.9868000149726868,winterbottom/cosine,winterbottom,evaluation,0.961262679258482,0.9254145971883155,0.9660778627295896,0.9564952579831202,0.9900809188201514,0.275,False,0.1301669329404831
24906444.0,0.030345689160429686,11752549617.341145,"[0, 0, 1]",3985,sample_99706.npz,21294066,-2.617607593536377,gauss,0.3342323899269104,0.3342323899269104,0.789323478937149,winterbottom/gauss,winterbottom,evaluation,0.8820905035054175,0.7890535917901939,0.8588271796462923,0.9066491975106453,1.0556829348182115,0.275,False,0.3009214997291565
22207608.0,0.040513274414897105,6958770497.658719,"[1, 0, 1]",3986,sample_99707.npz,21294066,0.08903931081295013,cosine,0.44423097372055054,0.8686201423406601,0.44423097372055054,winterbottom/cosine,winterbottom,evaluation,0.8654225107221514,0.7627707396812423,0.8659243794943169,0.8649212233549582,0.9988415199258572,0.275,True,0.26532551646232605
18429552.0,0.029816888896559316,6389850995.723451,"[0, 0, 1]",3987,sample_99709.npz,21294067,-1.7455716133117676,gauss,0.6681720018386841,0.6681720018386841,0.857253834605217,random/gauss,random,evaluation,0.9,0.8181818181818182,0.8706231454005935,0.9314285714285714,1.0698412698412698,0.275,False,0.14773862063884735
34737408.0,0.05332722980527204,21383971405.504272,"[0, 1, 0]",3988,sample_99710.npz,21294067,-0.87358558177948,random,0.5911128222942352,0.8923024013638496,0.5911128222942352,random/random,random,evaluation,0.8881197909309224,0.798754923135561,0.9002004581901489,0.8763590744354613,0.9735154725397268,0.275,True,0.2937748432159424
19727140.0,0.027981393430861853,30861387862.724545,"[0, 0, 0]",3989,sample_99712.npz,21294068,-0.09645653516054153,gauss,0.13000446557998657,0.13000446557998657,0.8049657642841339,wulff/gauss,wulff,evaluation,0.9576621230896324,0.9187636219536358,0.9500102438024995,0.9654382677493233,1.0162398500936913,0.275,False,0.14622102677822113
23114608.0,0.03503339993642696,17064953824.416153,"[0, 1, 1]",3990,sample_99713.npz,21294068,1.710490107536316,gauss,0.19369173049926758,0.19369173049926758,0.5606047809123993,wulff/gauss,wulff,evaluation,0.9255049590965033,0.8613394421237031,0.9061525375673377,0.9457020269270602,1.0436455096907826,0.275,False,0.13323502242565155
34872492.0,0.026424805331124186,10193257691.201717,"[0, 0, 0]",3991,sample_99714.npz,21294069,2.801407814025879,gauss,0.24561035633087158,0.24561035633087158,0.9238392412662506,wulff/gauss,wulff,evaluation,0.9697153240460327,0.9412110523221634,0.9831132944427388,0.9566776217508216,0.9731102479832686,0.275,False,0.11856817454099655
27490254.0,0.045922495658654965,12837303904.37363,"[0, 0, 1]",3992,sample_99715.npz,21294069,-1.515066385269165,random,0.28382688760757446,0.8567707538604736,0.28382688760757446,wulff/random,wulff,evaluation,0.8931060362388764,0.8068578070515304,0.9013200605929452,0.8850403739906503,0.9819379515512112,0.275,True,0.3344983160495758
13948185.0,0.02348411046064314,4106669094.7212863,"[0, 0, 0]",3993,sample_99716.npz,21294069,-0.7588979005813599,cosine,0.17161190509796143,0.17161190509796143,0.8390372097492218,wulff/cosine,wulff,evaluation,0.9758423394787031,0.9528243327126009,0.9639941385806992,0.9879854108560395,1.0248873632267754,0.275,False,0.0706467255949974
35545400.0,0.028309549364686774,15421739216.572266,"[0, 1, 0]",3994,sample_99717.npz,21294070,2.7564244270324707,random,0.4526439905166626,0.4526439905166626,0.8303088843822479,wulff/random,wulff,evaluation,0.8648054517476368,0.7618125484120837,0.9191588785046729,0.8165213781652138,0.888335408883354,0.275,False,0.3691008687019348
13138452.0,0.055527012093086664,19254422267.505703,"[0, 0, 0]",3995,sample_99718.npz,21294070,-1.7303799390792847,random,0.2688101530075073,0.2688101530075073,0.8037351667881012,wulff/random,wulff,evaluation,0.9654030312848759,0.9331199109193402,0.9709609674849735,0.9599083619702177,0.9886168384879725,0.275,False,0.18332475423812866
28059614.0,0.04111881042795756,10411759785.766932,"[1, 0, 2]",3996,sample_99719.npz,21294070,-1.5696537494659424,gauss,0.2649601697921753,0.967589233070612,0.2649601697921753,wulff/gauss,wulff,evaluation,0.7851410227012153,0.6462816157040393,0.8171837708830549,0.7555163283318623,0.9245366284201235,0.275,True,0.49457404017448425
16217733.0,0.04932391745644513,5715019546.785409,"[0, 1, 0]",3997,sample_99720.npz,21294071,-0.6021589040756226,random,0.6377758681774139,0.8708287328481674,0.6377758681774139,wulff/random,wulff,evaluation,0.8861419604056011,0.7955609502340906,0.8938242743035262,0.8785905783224818,0.9829567215626197,0.275,True,0.4373577833175659
20279692.0,0.0469407452050911,4119495896.042116,"[0, 0, 0]",3998,sample_99721.npz,21294071,2.479261875152588,random,0.6209852397441864,0.6209852397441864,0.8347391337156296,wulff/random,wulff,evaluation,0.9405367231638418,0.8877483002266364,0.9304177728098365,0.9508781950592603,1.0219905754676568,0.275,False,0.3625692129135132
10918615.0,0.038138017808225615,4392721281.807652,"[0, 0, 0]",3999,sample_99722.npz,21294071,3.025664806365967,cosine,0.33909451961517334,0.8192868083715439,0.33909451961517334,wulff/cosine,wulff,evaluation,0.9249805447470817,0.8604314463587664,0.8918067226890757,0.960717749757517,1.0772712576786292,0.275,True,0.10710753500461578
10274412.0,0.027221796503864183,7966267898.629522,"[0, 0, 1]",4000,sample_99724.npz,21294072,-1.7757209539413452,cosine,0.40396326780319214,0.40396326780319214,0.9767311774194241,random/cosine,random,evaluation,0.8911495422177009,0.8036697247706422,0.9001761597181445,0.8823021582733813,0.9801438848920864,0.275,False,0.451102077960968
8241748.5,0.035335901154961505,2695056941.6513486,"[0, 0, 0]",4001,sample_99725.npz,21294072,0.35273268818855286,gauss,0.7069951891899109,0.7069951891899109,0.758608803153038,random/gauss,random,evaluation,0.889924704195052,0.8016795865633075,0.8925917046271877,0.8872735938989513,0.9940419447092469,0.275,False,0.1976647526025772
18403612.0,0.06600632291302891,7465668818.602936,"[1, 0, 0]",4002,sample_99726.npz,21294073,-2.538940906524658,cosine,0.3704402446746826,0.3704402446746826,0.9512471333146095,wulff/cosine,wulff,evaluation,0.9266789895255699,0.8633754305396096,0.9314616019818331,0.9219452390682469,0.9897834082550061,0.275,False,0.484758585691452
25653284.0,0.023494914376652843,13117989594.143639,"[1, 1, 0]",4003,sample_99727.npz,21294073,-1.9246550798416138,gauss,0.2425243854522705,0.9635251797735691,0.2425243854522705,wulff/gauss,wulff,evaluation,0.8706015891032917,0.770854271356784,0.8617977528089887,0.8795871559633027,1.0206422018348624,0.275,True,0.3107701241970062
11645614.0,0.017275283834003022,9373158644.507498,"[1, 0, 0]",4004,sample_99728.npz,21294073,-2.015855312347412,cosine,0.11250466108322144,0.11250466108322144,0.87347412109375,wulff/cosine,wulff,evaluation,0.9304940374787053,0.8700223000955718,0.9220121539500338,0.9391334250343879,1.0185694635488307,0.275,False,0.6313566565513611
17753226.0,0.025194780760088117,9347282654.60636,"[0, -1, 0]",4005,sample_99729.npz,21294074,1.190719723701477,cosine,0.31323832273483276,0.9714054223150015,0.31323832273483276,random/cosine,random,evaluation,0.912727736017327,0.8394656667447855,0.8809640924741761,0.9468675654242664,1.0748083531588686,0.275,True,0.10448107868432999
17250526.0,0.05039272675093745,4778344800.516065,"[0, 0, 0]",4006,sample_99730.npz,21294074,-1.4017045497894287,cosine,0.5964042246341705,0.9690513871610165,0.5964042246341705,random/cosine,random,evaluation,0.8921293042867182,0.8052648271487473,0.9242810338551146,0.8621392190152801,0.93276740237691,0.275,True,0.32504749298095703
37161428.0,0.0547294267896689,6239127628.976328,"[1, 0, 2]",4007,sample_99731.npz,21294074,-0.987946093082428,random,0.8321342021226883,0.8321342021226883,0.9688747823238373,random/random,random,evaluation,0.77274392477714,0.6296517412935323,0.7531540109497739,0.7933801404212638,1.0534102306920763,0.275,False,0.5963169932365417
28961882.0,0.08134801500785542,4354693393.849205,"[1, 0, 0]",4008,sample_99732.npz,21294075,0.3758620619773865,gauss,0.7103778719902039,0.7103778719902039,0.985138869844377,winterbottom/gauss,winterbottom,evaluation,0.8544328468101694,0.7458601134215501,0.8357197322714565,0.8740031897926634,1.0458089668615984,0.275,False,0.2951585054397583
20989784.0,0.029216572954394136,6109928922.49727,"[1, 1, -1]",4009,sample_99733.npz,21294075,-1.9897518157958984,cosine,0.42117422819137573,0.42117422819137573,0.9745032396167517,winterbottom/cosine,winterbottom,evaluation,0.8889198606271776,0.8000501756146513,0.9028878822197055,0.8753774361789733,0.9695306066428767,0.275,False,0.34027737379074097
20388236.0,0.030518467705417433,8554321676.997308,"[0, 0, 0]",4010,sample_99734.npz,21294075,-2.1245155334472656,random,0.35337233543395996,0.9121547490358353,0.35337233543395996,winterbottom/random,winterbottom,evaluation,0.9580036518563603,0.919392523364486,0.9484784573666767,0.9677221026744544,1.0202889640332,0.275,True,0.1347445547580719
31347364.0,0.05294403162606859,8368434593.336038,"[1, 0, 0]",4011,sample_99735.npz,21294076,-1.8431144952774048,random,0.8098294287919998,0.9050897434353828,0.8098294287919998,random/random,random,evaluation,0.9065665034542894,0.829100723837566,0.9212104689203926,0.89238082662089,0.9687046084774859,0.275,True,0.4709433913230896
17084588.0,0.03004280415813273,14524932197.644205,"[0, 0, 0]",4012,sample_99736.npz,21294076,1.6497951745986938,cosine,0.3859812021255493,0.9288900643587112,0.3859812021255493,random/cosine,random,evaluation,0.9401973401973402,0.8871437823834197,0.9174480910917615,0.9641034664789724,1.0508534224881225,0.275,True,0.13337118923664093
16219737.0,0.009497308568078624,19768773714.153053,"[0, 0, 0]",4013,sample_99741.npz,21294078,-0.18919649720191956,gauss,0.10319942235946655,0.10319942235946655,0.199609637260437,wulff/gauss,wulff,evaluation,0.9743427304402914,0.9499691167387276,0.9511440940012369,0.9987012987012988,1.05,0.275,False,0.043037425726652145
15894488.0,0.017554469302832516,11912653442.585707,"[0, 0, 0]",4014,sample_99742.npz,21294078,0.7141088843345642,gauss,0.20857959985733032,0.6591086685657501,0.20857959985733032,wulff/gauss,wulff,evaluation,0.9619072988811934,0.926610212984347,0.9480178524547125,0.9762097864287645,1.0297377669640444,0.275,True,0.11263743042945862
21881736.0,0.03440530759843698,6445075499.534525,"[0, 0, 0]",4015,sample_99743.npz,21294078,1.439252495765686,cosine,0.4125428795814514,0.4125428795814514,0.9485629796981812,wulff/cosine,wulff,evaluation,0.9182286302780639,0.8488194973343488,0.9761331289686884,0.866809255298464,0.8880031110246938,0.275,False,0.1466996669769287
10169643.0,0.024046689119263127,3681672548.6292405,"[1, 0, 0]",4016,sample_99744.npz,21294079,2.1422762870788574,gauss,0.6824954450130463,0.6865752637386322,0.6824954450130463,random/gauss,random,evaluation,0.8728209191759112,0.7743409490333919,0.8332072617246596,0.9163893510815307,1.0998336106489184,0.275,True,0.20233337581157684
21822874.0,0.026634271440402712,2703666456.4102187,"[1, 0, 1]",4017,sample_99745.npz,21294079,-2.356454610824585,cosine,0.7303569912910461,0.7303569912910461,0.975976562127471,random/cosine,random,evaluation,0.7711693548387096,0.627563576702215,0.8443708609271523,0.7096474953617811,0.8404452690166976,0.275,False,0.5599545836448669
15174152.0,0.019044927104080414,7073936453.949407,"[0, 0, 1]",4018,sample_99746.npz,21294079,0.8141999840736389,random,0.663379579782486,0.663379579782486,0.7544613927602768,random/random,random,evaluation,0.8762923351158646,0.7798223350253807,0.8475862068965517,0.9070110701107011,1.070110701107011,0.275,False,0.1772046685218811
19402982.0,0.04140734846402621,25673403496.667206,"[0, 1, 0]",4019,sample_99747.npz,21294080,-1.7483283281326294,cosine,0.2692549228668213,0.9553073905408382,0.2692549228668213,winterbottom/cosine,winterbottom,evaluation,0.9076522990095723,0.830918853206362,0.8870863075924724,0.9291945168233828,1.0474679959216042,0.275,True,0.1249336376786232
33970052.0,0.037525724542891735,6917558090.8148575,"[1, 0, -1]",4020,sample_99748.npz,21294080,0.2554834187030792,gauss,0.5764789283275604,0.5764789283275604,0.9700475055724382,winterbottom/gauss,winterbottom,evaluation,0.9192166462668299,0.8505096262740657,0.8821456538762725,0.9595400340715503,1.0877342419080067,0.275,False,0.22514428198337555
29238862.0,0.08722040435403848,3500702745.5370383,"[1, 0, 0]",4021,sample_99750.npz,21294081,1.4857151508331299,gauss,0.6837760210037231,0.9860304398462176,0.6837760210037231,winterbottom/gauss,winterbottom,evaluation,0.6551188441820724,0.4871202495090678,0.9014536126549808,0.5145192776964372,0.5707662274280136,0.275,True,0.7095921039581299
19930492.0,0.04172460415887019,12002128849.360025,"[1, 1, -1]",4022,sample_99751.npz,21294081,0.6563500165939331,cosine,0.4397388696670532,0.4397388696670532,0.9890470542013645,winterbottom/cosine,winterbottom,evaluation,0.8773324500386441,0.78147128245476,0.8689851268591426,0.8858416945373467,1.0193979933110369,0.275,False,0.24585698544979095
22554260.0,0.05864575518933698,1581324699.9249175,"[-1, 1, 0]",4023,sample_99752.npz,21294081,-0.6801313757896423,gauss,0.7236585021018982,0.9874372947961092,0.7236585021018982,winterbottom/gauss,winterbottom,evaluation,0.8082191780821918,0.6781609195402298,0.8872180451127819,0.7421383647798742,0.8364779874213837,0.275,True,0.4018298089504242
7566291.0,0.03152679886621794,5430064678.592739,"[0, 1, 0]",4024,sample_99753.npz,21294082,0.5836207866668701,cosine,0.18903356790542603,0.18903356790542603,0.9802001807838678,wulff/cosine,wulff,evaluation,0.959575515562606,0.9222923238696109,0.9564885496183206,0.9626824717374602,1.0064756887279114,0.275,False,0.17167742550373077
13110888.0,0.016568507388227228,2699735568.2196617,"[0, 0, 0]",4025,sample_99754.npz,21294082,-0.6387069225311279,cosine,0.4361979365348816,0.4361979365348816,0.957806121557951,wulff/cosine,wulff,evaluation,0.9403714565004888,0.8874538745387454,0.9175011921793038,0.9644110275689223,1.0511278195488722,0.275,False,0.3677830994129181
32163524.0,0.02125337216859519,13177964140.21454,"[0, 1, 1]",4026,sample_99755.npz,21294082,2.79551362991333,gauss,0.2925536632537842,0.2925536632537842,0.7964092493057251,wulff/gauss,wulff,evaluation,0.9132075471698113,0.8402777777777778,0.9060277049794084,0.9205020920502092,1.0159756561430202,0.275,False,0.13185930252075195
24945332.0,0.06565191255794467,10928844494.790064,"[1, 0, 0]",4027,sample_99756.npz,21294083,1.5240685939788818,random,0.7423330247402191,0.7423330247402191,0.8498046398162842,winterbottom/random,winterbottom,evaluation,0.8002672010688042,0.6670378619153675,0.8376158014333158,0.7661071143085532,0.9146282973621103,0.275,False,0.43418270349502563
15090310.0,0.032638384211417557,11776493864.879969,"[0, 1, 1]",4028,sample_99757.npz,21294083,0.5455505847930908,cosine,0.3073347806930542,0.3073347806930542,0.9723885040730238,winterbottom/cosine,winterbottom,evaluation,0.8976788252013264,0.8143532445208422,0.9066985645933014,0.8888367729831145,0.9803001876172608,0.275,False,0.527594268321991
14668873.0,0.042706081368936596,23056218699.29426,"[0, 1, 0]",4029,sample_99758.npz,21294083,-0.6218642592430115,gauss,0.4046144485473633,0.6649311482906342,0.4046144485473633,winterbottom/gauss,winterbottom,evaluation,0.9344445173567819,0.8769552900603522,0.9182357492906886,0.9512358049432198,1.035938543754175,0.275,True,0.41168251633644104
21463172.0,0.025097692186169675,6645910335.657153,"[-1, 1, 1]",4030,sample_99759.npz,21294084,1.5241235494613647,cosine,0.5035335123538971,0.9808945655822754,0.5035335123538971,random/cosine,random,evaluation,0.8735677597787436,0.7755173623290074,0.8280898876404494,0.9243311036789298,1.1162207357859533,0.275,True,0.26895904541015625
18776736.0,0.04347648478235731,5023351915.114404,"[-1, 1, 0]",4031,sample_99760.npz,21294084,-0.8237470388412476,random,0.524757444858551,0.9491144977509975,0.524757444858551,random/random,random,evaluation,0.8827782646801051,0.7901549323396745,0.9264198666360083,0.8430634023854363,0.9100230173676501,0.275,True,0.3216351270675659
27605392.0,0.02717016825351166,4708375391.479306,"[1, 0, -1]",4032,sample_99761.npz,21294084,0.7065026760101318,cosine,0.7246927618980408,0.9471139647066593,0.7246927618980408,random/cosine,random,evaluation,0.8554360812425329,0.7473903966597077,0.8760195758564437,0.8357976653696498,0.9540856031128405,0.275,True,0.5091173648834229
23100044.0,0.02952801316367898,10524278206.069777,"[-1, 0, 1]",4033,sample_99762.npz,21294085,-1.9254906177520752,gauss,0.3158842921257019,0.8403177261352539,0.3158842921257019,winterbottom/gauss,winterbottom,evaluation,0.8545064377682403,0.7459722742600224,0.8379629629629629,0.8717162872154116,1.0402802101576183,0.275,True,0.30204758048057556
19858598.0,0.034150852273264296,10429558864.588652,"[0, 0, 1]",4034,sample_99763.npz,21294085,2.3396382331848145,random,0.6079772412776947,0.6079772412776947,0.7648455947637558,winterbottom/random,winterbottom,evaluation,0.8366477272727273,0.7191697191697192,0.8615309605070697,0.8131615278416935,0.9438564196962724,0.275,False,0.5414755940437317
10630957.0,0.024227598293234037,8505273036.55402,"[0, 0, 0]",4035,sample_99764.npz,21294085,-2.577176809310913,cosine,0.2403309941291809,0.9074435457587242,0.2403309941291809,winterbottom/cosine,winterbottom,evaluation,0.9503143378625025,0.9053323029366306,0.9325373134328359,0.9687823030804218,1.0388670663634485,0.275,True,0.12278027832508087
16983412.0,0.027259303383641322,7034349040.474425,"[0, 0, 1]",4036,sample_99765.npz,21294086,-1.1918054819107056,cosine,0.35915136337280273,0.8078955560922623,0.35915136337280273,wulff/cosine,wulff,evaluation,0.9051768323936443,0.8267790262172284,0.9159751037344398,0.894630192502533,0.9766970618034447,0.275,True,0.12750549614429474
11814991.0,0.0486228061875195,8734531832.900204,"[0, 0, 0]",4037,sample_99767.npz,21294086,-1.2274885177612305,cosine,0.5157440602779388,0.5157440602779388,0.852732315659523,wulff/cosine,wulff,evaluation,0.9359355444305382,0.8795853855767111,0.9480982567353408,0.9240809391411801,0.9746679023787458,0.275,False,0.293368935585022
19889760.0,0.05302691417955154,3511027255.3391066,"[0, 0, 1]",4038,sample_99768.npz,21294087,-0.9085868000984192,random,0.4795059561729431,0.956622414290905,0.4795059561729431,winterbottom/random,winterbottom,evaluation,0.9190283400809717,0.850187265917603,0.9432975871313672,0.8959765724471607,0.949834479246244,0.275,True,0.26589712500572205
21990210.0,0.02142194029039314,14107849520.567993,"[0, 0, 0]",4039,sample_99769.npz,21294087,-1.5780699253082275,random,0.31705254316329956,0.31705254316329956,0.889196515083313,winterbottom/random,winterbottom,evaluation,0.9555193924599946,0.9148273175798494,0.9630945872061236,0.9480624327233584,0.9843918191603875,0.275,False,0.156571164727211
14785820.0,0.023160299777298464,10198774893.78084,"[1, 0, 0]",4040,sample_99770.npz,21294087,0.6713662147521973,random,0.3094435930252075,0.9406758025288582,0.3094435930252075,winterbottom/random,winterbottom,evaluation,0.9207603990212686,0.8531566096965469,0.9565897536175205,0.8875181422351234,0.9277939042089985,0.275,True,0.27882739901542664
26198706.0,0.027202045831303534,7617130190.728838,"[-1, -1, 1]",4041,sample_99771.npz,21294088,-1.678984522819519,gauss,0.6218687891960144,0.7090327441692352,0.6218687891960144,random/gauss,random,evaluation,0.8606431852986217,0.7553763440860215,0.8370212765957447,0.8856371004052229,1.0580819450697885,0.275,True,0.12256916612386703
30367158.0,0.03311039858023659,7578084363.100882,"[-1, 1, 0]",4042,sample_99772.npz,21294088,-2.3079476356506348,random,0.5724042356014252,0.5724042356014252,0.935581237077713,random/random,random,evaluation,0.8785612535612536,0.78342330898698,0.8883687432481094,0.8689679464600212,0.9781613244100035,0.275,False,0.3315849304199219
25309710.0,0.03493667509380051,4637955053.722526,"[0, 0, 0]",4043,sample_99773.npz,21294088,2.322094678878784,gauss,0.6148228049278259,0.6148228049278259,0.9747427739202976,random/gauss,random,evaluation,0.8632232320993128,0.7593603744149766,0.9140845070422535,0.8177236455270894,0.8945821083578328,0.275,False,0.1823139190673828
12356680.0,0.011919866400691271,6700170913.383324,"[0, 0, 0]",4044,sample_99774.npz,21294089,0.874323308467865,cosine,0.11944007873535156,0.9477996975183487,0.11944007873535156,wulff/cosine,wulff,evaluation,0.9722463139635733,0.9459915611814346,0.9697231833910035,0.9747826086956521,1.0052173913043478,0.275,True,0.16586749255657196
26509034.0,0.08662632877446515,1950582116.1863701,"[1, 1, 0]",4045,sample_99775.npz,21294089,-1.8788686990737915,random,0.6556426584720612,0.9449946247041225,0.6556426584720612,wulff/random,wulff,evaluation,0.7627071308881028,0.6164321721465653,0.7879399884593191,0.7390402309218834,0.9379397438210355,0.275,True,0.7404581904411316
16540359.0,0.020555931235073262,6213312784.090772,"[1, 0, 0]",4046,sample_99776.npz,21294089,1.2211207151412964,random,0.4057670831680298,0.670263022184372,0.4057670831680298,wulff/random,wulff,evaluation,0.9241559288859892,0.8590054578532443,0.9039566049776643,0.9452786119452786,1.0457123790457123,0.275,True,0.12365356087684631
