name,real_amp_ssim,real_amp_l1,real_phase_mae_true_support,real_support_dice,real_support_iou,real_support_volume_ratio,threshold
val_diff_000554,0.9448578953742981,0.005622001364827156,0.9930811524391174,0.6404683589935303,0.47109487652778625,1.880173683166504,0.05
val_diff_000555,0.9522845149040222,0.006110434886068106,0.6027143597602844,0.7092384696006775,0.5494728684425354,1.5627899169921875,0.05
val_diff_000556,0.9764163494110107,0.0023628901690244675,0.9169713854789734,0.6144840717315674,0.4435056149959564,1.8232128620147705,0.05
val_diff_000557,0.9343182444572449,0.009011300280690193,0.5941367149353027,0.7571855187416077,0.6092506647109985,1.5690088272094727,0.05
val_diff_000558,0.9494110345840454,0.005015242844820023,0.7344501614570618,0.6471076011657715,0.4783141314983368,1.7846757173538208,0.05
val_diff_000559,0.9470078945159912,0.00569133460521698,0.8762032985687256,0.6472340226173401,0.47845229506492615,1.8871808052062988,0.05
val_diff_000544,0.970475435256958,0.003637918271124363,0.3170621395111084,0.813801109790802,0.6860579252243042,1.3011724948883057,0.075
val_diff_000545,0.9658550024032593,0.0045787263661623,0.35558992624282837,0.8345410823822021,0.7160621881484985,1.3263872861862183,0.075
val_diff_000546,0.9526963829994202,0.0071380590088665485,0.22094343602657318,0.8993352055549622,0.8170837163925171,1.1129150390625,0.075
val_diff_000547,0.9642838835716248,0.0050201499834656715,0.32186225056648254,0.8573982119560242,0.7503911256790161,1.2727608680725098,0.075
val_diff_000548,0.9673123359680176,0.004168901592493057,0.3813609778881073,0.777923047542572,0.6365581154823303,1.441489338874817,0.075
val_diff_000549,0.9382860660552979,0.009356151334941387,0.40429943799972534,0.8156008720397949,0.6886199712753296,1.4038132429122925,0.075
val_diff_000550,0.9188121557235718,0.012267673388123512,0.35611358284950256,0.7993296980857849,0.665736198425293,1.3798604011535645,0.075
val_diff_000551,0.9437878131866455,0.008505209349095821,0.467012494802475,0.8181024789810181,0.6921940445899963,1.3936033248901367,0.075
val_diff_000552,0.9518492221832275,0.007272209040820599,0.2536378502845764,0.855157196521759,0.746964693069458,1.2277247905731201,0.075
val_diff_000553,0.9485428333282471,0.007156248204410076,0.3592737913131714,0.8686123490333557,0.7677407264709473,1.2676364183425903,0.075
val_diff_000554,0.9542888402938843,0.005375657696276903,0.747199296951294,0.7794241905212402,0.6385709047317505,1.4138988256454468,0.075
val_diff_000555,0.9575160145759583,0.005838238634169102,0.2882884740829468,0.8639392256736755,0.7604691982269287,1.2327628135681152,0.075
val_diff_000556,0.9829111099243164,0.0019239902030676603,0.2857866585254669,0.8617551326751709,0.7570911049842834,1.2378939390182495,0.075
val_diff_000557,0.9430722594261169,0.008693961426615715,0.4003320336341858,0.8461406230926514,0.7333135008811951,1.312690258026123,0.075
val_diff_000558,0.9620623588562012,0.004588455893099308,0.4332200884819031,0.8309817314147949,0.7108372449874878,1.3390260934829712,0.075
val_diff_000559,0.9640936255455017,0.004617064259946346,0.40075770020484924,0.8045362234115601,0.6729908585548401,1.4353829622268677,0.075
val_diff_000544,0.97049480676651,0.003614278044551611,0.3082292675971985,0.8207715153694153,0.6960241794586182,1.2579565048217773,0.1
val_diff_000545,0.9659034609794617,0.00455609243363142,0.34474489092826843,0.839249312877655,0.7230228185653687,1.2954812049865723,0.1
val_diff_000546,0.9527968168258667,0.007106959819793701,0.21690575778484344,0.9025207757949829,0.8223579525947571,1.094947099685669,0.1
val_diff_000547,0.9644008874893188,0.004977673292160034,0.3100578188896179,0.8658415675163269,0.7634220719337463,1.238227128982544,0.1
val_diff_000548,0.9674096703529358,0.004135982599109411,0.36196058988571167,0.7879596948623657,0.650110125541687,1.3914893865585327,0.1
val_diff_000549,0.9387519955635071,0.00927176047116518,0.39556655287742615,0.8263125419616699,0.7040311694145203,1.3567390441894531,0.1
val_diff_000550,0.9196674823760986,0.012199033051729202,0.34356775879859924,0.8059983849525452,0.6750396490097046,1.341752529144287,0.1
val_diff_000551,0.9448132514953613,0.008443365804851055,0.4569043815135956,0.8276758790016174,0.7060128450393677,1.3484410047531128,0.1
val_diff_000552,0.9386895298957825,0.009246942587196827,0.24819909036159515,0.8601951003074646,0.7546862363815308,1.2075258493423462,0.1
val_diff_000553,0.9491686224937439,0.007107065990567207,0.3541090488433838,0.8747963905334473,0.7774561047554016,1.2324848175048828,0.1
val_diff_000554,0.9544447660446167,0.005330301821231842,0.7214910387992859,0.7890743613243103,0.6516290903091431,1.3571794033050537,0.1
val_diff_000555,0.9574562311172485,0.005819959565997124,0.28087541460990906,0.8666232228279114,0.7646381855010986,1.2081266641616821,0.1
val_diff_000556,0.9829301834106445,0.0019046681700274348,0.2783204913139343,0.8688322901725769,0.7680844664573669,1.1887010335922241,0.1
val_diff_000557,0.9436665177345276,0.008643190376460552,0.3883298635482788,0.8534046411514282,0.7442945241928101,1.275638461112976,0.1
val_diff_000558,0.9620007276535034,0.004558894317597151,0.43679726123809814,0.8155828714370728,0.6885942816734314,1.2926379442214966,0.1
val_diff_000559,0.9642027616500854,0.004571957513689995,0.3894130289554596,0.8145064115524292,0.6870610117912292,1.3780615329742432,0.1
val_diff_000544,0.9705516695976257,0.0035920487716794014,0.30243727564811707,0.8256742358207703,0.7031049728393555,1.2234505414962769,0.125
val_diff_000545,0.9657864570617676,0.004538040142506361,0.3354646563529968,0.865606963634491,0.7630573511123657,1.2683212757110596,0.125
val_diff_000546,0.9528501629829407,0.007083754055202007,0.21348756551742554,0.9041144251823425,0.8250080347061157,1.0793505907058716,0.125
val_diff_000547,0.964542806148529,0.004941187798976898,0.3017875552177429,0.8715512156486511,0.7723445296287537,1.2155125141143799,0.125
val_diff_000548,0.9674805402755737,0.00410886574536562,0.3515315353870392,0.7944669723510742,0.6590172052383423,1.3585106134414673,0.125
val_diff_000549,0.9390551447868347,0.009213250130414963,0.38977521657943726,0.831454336643219,0.7115291357040405,1.3209730386734009,0.125
val_diff_000550,0.9199313521385193,0.012143801897764206,0.3367692828178406,0.8098658919334412,0.6804829239845276,1.3130607604980469,0.125
val_diff_000551,0.9449239373207092,0.00839491467922926,0.4502851963043213,0.8331482410430908,0.7140138149261475,1.3156541585922241,0.125
val_diff_000552,0.938947319984436,0.009203292429447174,0.24626702070236206,0.8639318943023682,0.7604578137397766,1.192043423652649,0.125
val_diff_000553,0.9488425254821777,0.007083168253302574,0.3541630506515503,0.8763538599014282,0.7799197435379028,1.204727292060852,0.125
val_diff_000554,0.9545767307281494,0.005292958579957485,0.7068544030189514,0.7954195141792297,0.6603290438652039,1.3203883171081543,0.125
val_diff_000555,0.9574046730995178,0.005790962837636471,0.27386242151260376,0.8698841333389282,0.7697300314903259,1.181091070175171,0.125
val_diff_000556,0.9830973744392395,0.0018820326076820493,0.27383261919021606,0.8766441345214844,0.7803797721862793,1.1621829271316528,0.125
val_diff_000557,0.9438661932945251,0.008607774041593075,0.3804585933685303,0.8576301336288452,0.7507464289665222,1.2502316236495972,0.125
val_diff_000558,0.9619593620300293,0.004536459222435951,0.44063860177993774,0.8192303776741028,0.6938105225563049,1.2610200643539429,0.125
val_diff_000559,0.9642283916473389,0.004534071311354637,0.3838268518447876,0.8214603662490845,0.6970154643058777,1.340802550315857,0.125
val_diff_000544,0.970622718334198,0.0035702046006917953,0.2991107106208801,0.8301081657409668,0.7095597982406616,1.1986600160598755,0.15
val_diff_000545,0.9657605886459351,0.004515643697232008,0.33068451285362244,0.8683251738548279,0.7672921419143677,1.2493561506271362,0.15
val_diff_000546,0.9529954195022583,0.007050714455544949,0.21121086180210114,0.9062638282775879,0.8285945057868958,1.0647573471069336,0.15
val_diff_000547,0.9646854996681213,0.004904839675873518,0.2944698631763458,0.8761568069458008,0.7796077132225037,1.1950138807296753,0.15
val_diff_000548,0.9674496054649353,0.004096802324056625,0.341642290353775,0.7954960465431213,0.6604345440864563,1.3304964303970337,0.15
val_diff_000549,0.9392766952514648,0.009158773347735405,0.38543859124183655,0.8352934718132019,0.7171707153320312,1.292044758796692,0.15
val_diff_000550,0.9200010895729065,0.012106582522392273,0.331158846616745,0.8115213513374329,0.682823657989502,1.2922344207763672,0.15
val_diff_000551,0.9448794722557068,0.008366034366190434,0.4445638358592987,0.8352280855178833,0.7170743346214294,1.2902603149414062,0.15
val_diff_000552,0.9522064328193665,0.007165265269577503,0.24627430737018585,0.866014301776886,0.7636906504631042,1.1794319152832031,0.15
val_diff_000553,0.948379397392273,0.0070688556879758835,0.3538263738155365,0.8765081763267517,0.7801643013954163,1.1799999475479126,0.15
val_diff_000554,0.9546656012535095,0.005260889418423176,0.6978452205657959,0.7995535731315613,0.6660468578338623,1.2892181873321533,0.15
val_diff_000555,0.9573038220405579,0.005768619477748871,0.27076831459999084,0.8719011545181274,0.7728942632675171,1.1617341041564941,0.15
val_diff_000556,0.9831498861312866,0.001866371720097959,0.2727718949317932,0.880588948726654,0.7866538166999817,1.1402766704559326,0.15
val_diff_000557,0.9440308809280396,0.00857638381421566,0.3739880323410034,0.8610419034957886,0.7559908032417297,1.2302501201629639,0.15
val_diff_000558,0.9619342088699341,0.004507268313318491,0.448869913816452,0.8217872977256775,0.697486400604248,1.2287099361419678,0.15
val_diff_000559,0.9641764163970947,0.004501424729824066,0.37999922037124634,0.8260526061058044,0.703653872013092,1.3082334995269775,0.15
val_diff_000544,0.9706809520721436,0.003538557095453143,0.28986436128616333,0.8339816331863403,0.7152388691902161,1.1530988216400146,0.2
val_diff_000545,0.965786337852478,0.004462716169655323,0.32146507501602173,0.8727772831916809,0.7742723226547241,1.2121282815933228,0.2
val_diff_000546,0.953295111656189,0.006967424880713224,0.20733706653118134,0.9280465841293335,0.8657527565956116,1.0357533693313599,0.2
val_diff_000547,0.9647950530052185,0.004842628259211779,0.28281742334365845,0.8821871280670166,0.789208173751831,1.161588191986084,0.2
val_diff_000548,0.9674010872840881,0.004056333098560572,0.3253851532936096,0.7996882200241089,0.6662337779998779,1.27482271194458,0.2
val_diff_000549,0.939390242099762,0.009057787247002125,0.3757334053516388,0.8407002091407776,0.7251792550086975,1.246022343635559,0.2
val_diff_000550,0.9203493595123291,0.012013813480734825,0.32083404064178467,0.8143505454063416,0.6868392825126648,1.2448210716247559,0.2
val_diff_000551,0.9451712369918823,0.00826439168304205,0.4364420473575592,0.8425959348678589,0.7280049324035645,1.2412407398223877,0.2
val_diff_000552,0.9520009756088257,0.007126438431441784,0.2448526918888092,0.8687455654144287,0.7679488062858582,1.1536962985992432,0.2
val_diff_000553,0.9477055072784424,0.007053758483380079,0.3550041615962982,0.8749075531959534,0.7776317000389099,1.1424740552902222,0.2
val_diff_000554,0.9546946883201599,0.00521410908550024,0.6848839521408081,0.8026105165481567,0.6703002452850342,1.2504509687423706,0.2
val_diff_000555,0.9571909308433533,0.005729976110160351,0.2653692960739136,0.8743711113929749,0.7767845392227173,1.1303790807724,0.2
val_diff_000556,0.9829570055007935,0.0018460641149431467,0.2745427191257477,0.8833147287368774,0.7910149693489075,1.1105881929397583,0.2
val_diff_000557,0.9443864226341248,0.008488228544592857,0.3603210151195526,0.866678774356842,0.7647247314453125,1.1885669231414795,0.2
val_diff_000558,0.9617199301719666,0.004469424486160278,0.44862452149391174,0.8255952000617981,0.7029902935028076,1.209712028503418,0.2
val_diff_000559,0.9641575813293457,0.004437742754817009,0.3720146119594574,0.8319944143295288,0.7123205661773682,1.2692205905914307,0.2
val_diff_000544,0.9707092046737671,0.0035064907278865576,0.28086304664611816,0.8352282047271729,0.7170745134353638,1.1343131065368652,0.25
val_diff_000545,0.9658833742141724,0.004416842944920063,0.30604928731918335,0.8743892908096313,0.776813268661499,1.1967564821243286,0.25
val_diff_000546,0.9533984065055847,0.006876769009977579,0.2001197189092636,0.9319559335708618,0.8725818991661072,1.0251046419143677,0.25
val_diff_000547,0.9648603200912476,0.004776340909302235,0.2690108120441437,0.8854587078094482,0.7944601774215698,1.1574267148971558,0.25
val_diff_000548,0.9668517112731934,0.004061172716319561,0.3110226094722748,0.7905009984970093,0.6535772085189819,1.280415415763855,0.25
val_diff_000549,0.9395291209220886,0.00899459607899189,0.3637804090976715,0.8409732580184937,0.7255857586860657,1.2261601686477661,0.25
val_diff_000550,0.9212303161621094,0.011869248002767563,0.3128299117088318,0.8184298276901245,0.6926628947257996,1.2237950563430786,0.25
val_diff_000551,0.9452422857284546,0.008203729055821896,0.42338860034942627,0.8434731364250183,0.7293156385421753,1.2239737510681152,0.25
val_diff_000552,0.9518151879310608,0.007034849375486374,0.24008320271968842,0.899588942527771,0.8175026774406433,1.1280850172042847,0.25
val_diff_000553,0.9396284222602844,0.007886139675974846,0.37536054849624634,0.8785309195518494,0.7833750247955322,1.1164748668670654,0.25
val_diff_000554,0.9547038078308105,0.005137997679412365,0.6656653881072998,0.8062143921852112,0.6753427386283875,1.2236286401748657,0.25
val_diff_000555,0.9568268656730652,0.0056910282000899315,0.25949811935424805,0.8740912675857544,0.7763429284095764,1.1144726276397705,0.25
val_diff_000556,0.982826828956604,0.0018192777642980218,0.2612782418727875,0.8853466510772705,0.7942798137664795,1.0928456783294678,0.25
val_diff_000557,0.9448917508125305,0.008376121520996094,0.35135388374328613,0.8551792502403259,0.7469983696937561,1.1641430854797363,0.25
val_diff_000558,0.9614604115486145,0.004423400852829218,0.45991021394729614,0.8433627486228943,0.7291505932807922,1.1830368041992188,0.25
val_diff_000559,0.9633556604385376,0.004397495649755001,0.37644878029823303,0.8322518467903137,0.7126981019973755,1.2239444255828857,0.25
val_diff_000544,0.9708787202835083,0.003452031873166561,0.2747667729854584,0.8388586640357971,0.722443163394928,1.1037473678588867,0.3
val_diff_000545,0.9655695557594299,0.004377991426736116,0.29961857199668884,0.8736373782157898,0.775627076625824,1.1757018566131592,0.3
val_diff_000546,0.9529798626899719,0.006864648312330246,0.19561214745044708,0.9125192165374756,0.8391129374504089,1.0073832273483276,0.3
val_diff_000547,0.964101254940033,0.004781708121299744,0.25578734278678894,0.8824742436408997,0.7896679043769836,1.128816843032837,0.3
val_diff_000548,0.9670256972312927,0.0040038530714809895,0.29938530921936035,0.7939899563789368,0.65836101770401,1.2426058053970337,0.3
val_diff_000549,0.939627468585968,0.008926324546337128,0.3571122884750366,0.8413488268852234,0.7261450290679932,1.2010273933410645,0.3
val_diff_000550,0.9214614629745483,0.011756299063563347,0.30411359667778015,0.8205313086509705,0.6956787705421448,1.198528528213501,0.3
val_diff_000551,0.9450922608375549,0.008182898163795471,0.41818737983703613,0.8417640328407288,0.7267638444900513,1.1940125226974487,0.3
val_diff_000552,0.9527795910835266,0.006864049471914768,0.23607541620731354,0.8808336853981018,0.7870444655418396,1.0965920686721802,0.3
val_diff_000553,0.9394139647483826,0.007856899872422218,0.37212109565734863,0.8773953318595886,0.781571090221405,1.0863516330718994,0.3
val_diff_000554,0.9545925855636597,0.00507851829752326,0.645989716053009,0.8071847558021545,0.6767055988311768,1.199408769607544,0.3
val_diff_000555,0.9570499062538147,0.005643230397254229,0.257138192653656,0.8752955794334412,0.7782450318336487,1.0896062850952148,0.3
val_diff_000556,0.9827014207839966,0.0017858881037682295,0.2492344081401825,0.8875622153282166,0.7978532910346985,1.075588583946228,0.3
val_diff_000557,0.9445982575416565,0.008343411609530449,0.34174665808677673,0.8530703186988831,0.7437860369682312,1.140716552734375,0.3
val_diff_000558,0.9611556529998779,0.004379822872579098,0.4740365445613861,0.8422515392303467,0.727491021156311,1.1547292470932007,0.3
val_diff_000559,0.9625185132026672,0.004393830895423889,0.371915340423584,0.8273550868034363,0.7055461406707764,1.1941721439361572,0.3
val_diff_000544,0.9707266092300415,0.003424124326556921,0.27180275321006775,0.8375574350357056,0.7205150723457336,1.0869719982147217,0.35
val_diff_000545,0.9657828211784363,0.00431518629193306,0.2899264693260193,0.873846173286438,0.7759562730789185,1.1581406593322754,0.35
val_diff_000546,0.95351642370224,0.0067430525086820126,0.1917445808649063,0.9158153533935547,0.8447042107582092,0.9952816963195801,0.35
val_diff_000547,0.9638890624046326,0.004752619192004204,0.24245230853557587,0.8814712762832642,0.788063108921051,1.1002317667007446,0.35
val_diff_000548,0.9675071239471436,0.003930778242647648,0.2872815430164337,0.7982832789421082,0.6642857193946838,1.225831151008606,0.35
val_diff_000549,0.9398015737533569,0.008815755136311054,0.3522070050239563,0.8426364064216614,0.7280653715133667,1.1621437072753906,0.35
val_diff_000550,0.9219845533370972,0.01160187553614378,0.29890817403793335,0.8228535056114197,0.6990239024162292,1.1738084554672241,0.35
val_diff_000551,0.9439854025840759,0.008198294788599014,0.4158405065536499,0.8358092904090881,0.7179315686225891,1.1557679176330566,0.35
val_diff_000552,0.9412058591842651,0.008665203116834164,0.22754159569740295,0.8822780251502991,0.7893537282943726,1.0725295543670654,0.35
val_diff_000553,0.939721941947937,0.007702811621129513,0.37380126118659973,0.8799651265144348,0.7856587171554565,1.0383248329162598,0.35
val_diff_000554,0.9539279937744141,0.0050569153390824795,0.647467315196991,0.8023815751075745,0.6699809432029724,1.1521265506744385,0.35
val_diff_000555,0.9567780494689941,0.005604065489023924,0.25336429476737976,0.8753418326377869,0.7783181071281433,1.074407696723938,0.35
val_diff_000556,0.9827064871788025,0.0017460105009377003,0.24134106934070587,0.8907563090324402,0.8030303120613098,1.0534511804580688,0.35
val_diff_000557,0.94400954246521,0.008373608812689781,0.339781254529953,0.8483430743217468,0.7366282939910889,1.1024590730667114,0.35
val_diff_000558,0.9602393507957458,0.0044271680526435375,0.5506776571273804,0.8310998678207397,0.7110100984573364,1.0969619750976562,0.35
val_diff_000559,0.9621767997741699,0.00431910902261734,0.369562566280365,0.8278985619544983,0.7063369154930115,1.1508488655090332,0.35
val_diff_000544,0.9706958532333374,0.0033966233022511005,0.2747601866722107,0.8345425724983215,0.7160643935203552,1.057902455329895,0.4
val_diff_000545,0.966381311416626,0.0042234743013978004,0.2788373827934265,0.8718973994255066,0.7728884220123291,1.1554259061813354,0.4
val_diff_000546,0.9537403583526611,0.006644674576818943,0.18687811493873596,0.9176017045974731,0.8477486968040466,0.9804482460021973,0.4
val_diff_000547,0.9634549617767334,0.0047431811690330505,0.23018619418144226,0.8791249990463257,0.7843202948570251,1.075944423675537,0.4
val_diff_000548,0.9683204293251038,0.003831517416983843,0.27551642060279846,0.8041127324104309,0.6723984479904175,1.2061009407043457,0.4
val_diff_000549,0.9403009414672852,0.008678147569298744,0.3502472937107086,0.8441643118858337,0.7303497195243835,1.115479826927185,0.4
val_diff_000550,0.9229674935340881,0.011393220163881779,0.2928635776042938,0.8257148861885071,0.7031639218330383,1.1407536268234253,0.4
val_diff_000551,0.9411205053329468,0.008474890142679214,0.4117880165576935,0.8114210963249207,0.6826817393302917,1.0976488590240479,0.4
val_diff_000552,0.9409152865409851,0.008679154329001904,0.2220710664987564,0.8796430826187134,0.7851454019546509,1.0576430559158325,0.4
val_diff_000553,0.9517152309417725,0.006127942353487015,0.3311813175678253,0.8821694850921631,0.7891799807548523,1.0027155876159668,0.4
val_diff_000554,0.9541875123977661,0.004910723771899939,0.6339863538742065,0.8045515418052673,0.6730123162269592,1.1179472208023071,0.4
val_diff_000555,0.9566531777381897,0.00557839497923851,0.25149407982826233,0.8740752935409546,0.7763177156448364,1.052640438079834,0.4
val_diff_000556,0.9827143549919128,0.0017042650142684579,0.23903732001781464,0.8927659392356873,0.8063028454780579,1.03199303150177,0.4
val_diff_000557,0.9435314536094666,0.00838983803987503,0.33345964550971985,0.8600587248802185,0.7544763088226318,1.089477300643921,0.4
val_diff_000558,0.9601712822914124,0.004433960188180208,0.6317636370658875,0.8192119598388672,0.6937840580940247,1.014526605606079,0.4
val_diff_000559,0.9613917469978333,0.004326295107603073,0.3869209289550781,0.8149688243865967,0.6877192854881287,1.0768566131591797,0.4
val_diff_000560,0.955808699131012,0.005488827358931303,0.5798645615577698,0.773352324962616,0.6304599642753601,1.4673881530761719,0.05
val_diff_000561,0.9731101393699646,0.0029496331699192524,0.9086486101150513,0.5588844418525696,0.3878137469291687,1.9868041276931763,0.05
val_diff_000562,0.9562376141548157,0.005310059525072575,0.5656018853187561,0.6958250403404236,0.5335366129875183,1.6072182655334473,0.05
val_diff_000563,0.9309573769569397,0.0077055878937244415,0.6287120580673218,0.7768564820289612,0.6351310610771179,1.4284595251083374,0.05
val_diff_000564,0.928157389163971,0.009067232720553875,0.44750478863716125,0.7649672031402588,0.6193901896476746,1.375544548034668,0.05
val_diff_000565,0.9606037735939026,0.004818268585950136,0.5507833957672119,0.7675734162330627,0.6228147149085999,1.4936199188232422,0.05
val_diff_000566,0.9531741142272949,0.0050709666684269905,0.8865208029747009,0.5779895782470703,0.4064594805240631,2.016007900238037,0.05
val_diff_000567,0.9671979546546936,0.0034394306130707264,0.6652522683143616,0.6936457753181458,0.5309783220291138,1.5959289073944092,0.05
val_diff_000568,0.9115537405014038,0.010741237550973892,0.598336398601532,0.8028852939605713,0.670683741569519,1.2900968790054321,0.05
val_diff_000569,0.9373058080673218,0.008177544921636581,0.5125957131385803,0.8137339949607849,0.6859624981880188,1.419325828552246,0.05
val_diff_000570,0.9257792234420776,0.00844983384013176,0.914406418800354,0.6464065909385681,0.4775485396385193,1.7483069896697998,0.05
val_diff_000571,0.9693964123725891,0.0023565483279526234,1.3710471391677856,0.3550635576248169,0.21585243940353394,2.933871030807495,0.05
val_diff_000572,0.9502029418945312,0.005669575184583664,0.8142327666282654,0.6124988198280334,0.4414401948451996,1.900083303451538,0.05
val_diff_000573,0.967950165271759,0.0032197791151702404,0.6978163123130798,0.6819134950637817,0.5173510909080505,1.7553659677505493,0.05
val_diff_000574,0.9674903750419617,0.0030655309092253447,0.877477765083313,0.5428637266159058,0.3725551962852478,2.0152459144592285,0.05
val_diff_000575,0.9668056964874268,0.003206580877304077,0.9079819321632385,0.5820158123970032,0.4104529619216919,1.8607773780822754,0.05
val_diff_000560,0.9650995135307312,0.005097460933029652,0.3171388506889343,0.89186692237854,0.8048373460769653,1.2152676582336426,0.075
val_diff_000561,0.9796354174613953,0.002623612992465496,0.3878111243247986,0.8307045102119446,0.7104316353797913,1.352989673614502,0.075
val_diff_000562,0.9657027125358582,0.004654400050640106,0.3586735129356384,0.8571187853813171,0.749963104724884,1.277404546737671,0.075
val_diff_000563,0.9457820057868958,0.0072842673398554325,0.42359673976898193,0.8751212954521179,0.777969479560852,1.1902897357940674,0.075
val_diff_000564,0.9393613338470459,0.00855845957994461,0.3663136065006256,0.8659537434577942,0.7635965347290039,1.181915044784546,0.075
val_diff_000565,0.9685513377189636,0.004488028585910797,0.30498772859573364,0.883203387260437,0.7908363938331604,1.2180993556976318,0.075
val_diff_000566,0.9632484912872314,0.004640598315745592,0.3960290849208832,0.7740814685821533,0.6314297914505005,1.4452793598175049,0.075
val_diff_000567,0.9723622798919678,0.003333107568323612,0.25978606939315796,0.885391354560852,0.7943517565727234,1.215021014213562,0.075
val_diff_000568,0.9213101267814636,0.010311039164662361,0.49426761269569397,0.8658837080001831,0.7634875178337097,1.088242769241333,0.075
val_diff_000569,0.951455295085907,0.007741929031908512,0.32927608489990234,0.8868026733398438,0.7966266870498657,1.2094136476516724,0.075
val_diff_000570,0.946000874042511,0.0073177083395421505,0.5628969073295593,0.8003791570663452,0.6671934723854065,1.381301760673523,0.075
val_diff_000571,0.9769585728645325,0.002132873050868511,0.4772045910358429,0.7517687082290649,0.6022671461105347,1.6217741966247559,0.075
val_diff_000572,0.9647216796875,0.0047484757378697395,0.4125877022743225,0.8089449405670166,0.6791835427284241,1.4202053546905518,0.075
val_diff_000573,0.975830078125,0.0028649414889514446,0.36784639954566956,0.8638684749603271,0.7603595852851868,1.2094111442565918,0.075
val_diff_000574,0.9786792397499084,0.0026338943280279636,0.4167327880859375,0.8515448570251465,0.7414698004722595,1.29902982711792,0.075
val_diff_000575,0.9718624949455261,0.003145662834867835,0.40596961975097656,0.8128895163536072,0.6847631335258484,1.3247349262237549,0.075
val_diff_000560,0.9651616811752319,0.005062042735517025,0.31220686435699463,0.8976230621337891,0.8142614364624023,1.1841181516647339,0.1
val_diff_000561,0.9797183275222778,0.002599461702629924,0.37307360768318176,0.8406211137771606,0.7250615954399109,1.3105155229568481,0.1
val_diff_000562,0.9657060503959656,0.004627103917300701,0.3534126579761505,0.8674924969673157,0.7659927606582642,1.2470723390579224,0.1
val_diff_000563,0.9460739493370056,0.0072407834231853485,0.42050278186798096,0.8806325197219849,0.7867233157157898,1.1648954153060913,0.1
val_diff_000564,0.9396366477012634,0.00851386971771717,0.37749847769737244,0.8702571392059326,0.7703143358230591,1.153548240661621,0.1
val_diff_000565,0.9686928391456604,0.004459165036678314,0.29981040954589844,0.8885823488235474,0.7995035648345947,1.1910678148269653,0.1
val_diff_000566,0.9633699059486389,0.004620424471795559,0.37805992364883423,0.7780351638793945,0.6367083191871643,1.3975825309753418,0.1
val_diff_000567,0.9723091721534729,0.003316161222755909,0.256990522146225,0.879435658454895,0.7848149538040161,1.1890500783920288,0.1
val_diff_000568,0.9214985370635986,0.010270553641021252,0.49523475766181946,0.8691313862800598,0.7685520052909851,1.0608512163162231,0.1
val_diff_000569,0.9520784616470337,0.007687007077038288,0.3231314420700073,0.8930513262748718,0.8067684769630432,1.1827881336212158,0.1
val_diff_000570,0.9462609887123108,0.007264597341418266,0.5665850639343262,0.8088889122009277,0.6791045069694519,1.3278781175613403,0.1
val_diff_000571,0.9774562120437622,0.0021035135723650455,0.446828693151474,0.7765006422996521,0.6346555352210999,1.5258064270019531,0.1
val_diff_000572,0.9658768177032471,0.004696492105722427,0.39602571725845337,0.8231836557388306,0.6995005011558533,1.360810399055481,0.1
val_diff_000573,0.9757587909698486,0.0028493343852460384,0.3739944100379944,0.8457648754119873,0.7327491641044617,1.1766648292541504,0.1
val_diff_000574,0.9788161516189575,0.0026080752722918987,0.409279465675354,0.861094057559967,0.7560712099075317,1.2550243139266968,0.1
val_diff_000575,0.9718511700630188,0.0031283688731491566,0.3943273425102234,0.8180413842201233,0.6921066641807556,1.2876324653625488,0.1
val_diff_000560,0.965167760848999,0.005031284410506487,0.31406089663505554,0.901414155960083,0.8205223083496094,1.1613044738769531,0.125
val_diff_000561,0.9797624945640564,0.0025822201278060675,0.36428961157798767,0.8457783460617065,0.7327694296836853,1.2808247804641724,0.125
val_diff_000562,0.9656503200531006,0.004594674799591303,0.34673359990119934,0.8724159002304077,0.7737035751342773,1.2194279432296753,0.125
val_diff_000563,0.9459307193756104,0.007218257524073124,0.4221511781215668,0.8822823762893677,0.7893607020378113,1.1448707580566406,0.125
val_diff_000564,0.9398848414421082,0.008472446352243423,0.3852424621582031,0.8735027313232422,0.7754148244857788,1.1337980031967163,0.125
val_diff_000565,0.9685608744621277,0.004444699268788099,0.2958276569843292,0.8901609182357788,0.80206298828125,1.1705843210220337,0.125
val_diff_000566,0.9635308980941772,0.004593500867486,0.3657960593700409,0.7829822897911072,0.6433614492416382,1.357399582862854,0.125
val_diff_000567,0.972325325012207,0.003293456509709358,0.25716084241867065,0.8839420676231384,0.7920216917991638,1.1651848554611206,0.125
val_diff_000568,0.9214889407157898,0.01025206595659256,0.5011892318725586,0.8695005178451538,0.7691294550895691,1.0382637977600098,0.125
val_diff_000569,0.9522977471351624,0.00764472596347332,0.3196868598461151,0.8965294361114502,0.8124634027481079,1.160749912261963,0.125
val_diff_000570,0.9462279081344604,0.007229059934616089,0.5749709010124207,0.8124383091926575,0.6841230392456055,1.2866817712783813,0.125
val_diff_000571,0.9774439930915833,0.0020897737704217434,0.4317013621330261,0.7858073115348816,0.6471849679946899,1.477419376373291,0.125
val_diff_000572,0.9659512042999268,0.004659957252442837,0.3884314298629761,0.8308683037757874,0.7106713056564331,1.3269497156143188,0.125
val_diff_000573,0.9756858944892883,0.0028346742037683725,0.38192570209503174,0.8490276336669922,0.7376611828804016,1.150797963142395,0.125
