name,real_amp_l1,real_amp_ssim,real_phase_mae_true_support,real_support_dice,real_support_iou,real_support_volume_ratio,threshold
val_diff_000011,0.0050590187311172485,0.9478066563606262,1.010542392730713,0.7194919586181641,0.5618800520896912,1.6723237037658691,0.125
val_diff_000012,0.001969109522178769,0.9829559326171875,0.15048977732658386,0.8632292151451111,0.7593696713447571,1.2816901206970215,0.125
val_diff_000013,0.0047378744930028915,0.9500778913497925,0.23008762300014496,0.7509979605674744,0.6012784242630005,1.6388108730316162,0.125
val_diff_000014,0.0025414847768843174,0.9761537909507751,0.30370283126831055,0.8573765754699707,0.750357985496521,1.32235586643219,0.125
val_diff_000015,0.004331596195697784,0.9511886239051819,0.7603563666343689,0.7025359869003296,0.5414685606956482,1.8240987062454224,0.125
val_diff_000000,0.006651036441326141,0.9402934312820435,0.3333948254585266,0.8956003785133362,0.8109386563301086,1.2044857740402222,0.15
val_diff_000001,0.009345585480332375,0.8688215017318726,0.47200262546539307,0.7677631378173828,0.6230645775794983,1.5616178512573242,0.15
val_diff_000002,0.005724631249904633,0.940786600112915,0.24021299183368683,0.7286196351051331,0.5730933547019958,1.6677645444869995,0.15
val_diff_000003,0.006274503190070391,0.9441476464271545,0.20709076523780823,0.8049126863479614,0.6735178828239441,1.4624619483947754,0.15
val_diff_000004,0.0036146219354122877,0.9595638513565063,0.3341081738471985,0.7061814069747925,0.5458117723464966,1.7898470163345337,0.15
val_diff_000005,0.005989309400320053,0.9429565072059631,0.2059927135705948,0.847989559173584,0.7360953688621521,1.3069381713867188,0.15
val_diff_000006,0.003833681344985962,0.9659985303878784,0.192196786403656,0.8763974905014038,0.7799888849258423,1.2602933645248413,0.15
val_diff_000007,0.005367215722799301,0.9610635638237,0.38404977321624756,0.8535031676292419,0.7444444298744202,1.2492836713790894,0.15
val_diff_000008,0.004481705836951733,0.9661423563957214,0.134823739528656,0.8842287659645081,0.7924820780754089,1.2128756046295166,0.15
val_diff_000009,0.007914061658084393,0.9146338701248169,0.18287260830402374,0.7811286449432373,0.6408622860908508,1.5351951122283936,0.15
val_diff_000010,0.002887625014409423,0.9751163125038147,0.19881395995616913,0.8542417287826538,0.7455688714981079,1.312294840812683,0.15
val_diff_000011,0.0046487292274832726,0.9562883377075195,0.7539671659469604,0.7765387296676636,0.6347063779830933,1.43498694896698,0.15
val_diff_000012,0.0017859609797596931,0.9867591857910156,0.1584710329771042,0.9014584422111511,0.8205956816673279,1.1775752305984497,0.15
val_diff_000013,0.004362575244158506,0.9595165848731995,0.21547259390354156,0.8018652200698853,0.6692613363265991,1.459737777709961,0.15
val_diff_000014,0.002272265497595072,0.9817218780517578,0.22654122114181519,0.8995699882507324,0.8174713253974915,1.2092041969299316,0.15
val_diff_000015,0.0037558090407401323,0.9629367589950562,0.5155417919158936,0.775459885597229,0.6332662105560303,1.5516574382781982,0.15
val_diff_000000,0.0062893712893128395,0.9474640488624573,0.24529021978378296,0.923171877861023,0.8573066592216492,1.1277025938034058,0.175
val_diff_000001,0.008020026609301567,0.9126443862915039,0.3354416489601135,0.8419334292411804,0.7270164489746094,1.3229408264160156,0.175
val_diff_000002,0.005266447085887194,0.9494458436965942,0.2291981428861618,0.7734320163726807,0.6305659413337708,1.4927536249160767,0.175
val_diff_000003,0.00579898152500391,0.953569769859314,0.18228843808174133,0.8447446823120117,0.7312190532684326,1.3395136594772339,0.175
val_diff_000004,0.0032633300870656967,0.966912567615509,0.30726370215415955,0.7616143822669983,0.6150058507919312,1.5711085796356201,0.175
val_diff_000005,0.00533517450094223,0.9555020928382874,0.2104647308588028,0.8916637897491455,0.8045065999031067,1.1828269958496094,0.175
val_diff_000006,0.0035492260940372944,0.9729142785072327,0.14661088585853577,0.909120500087738,0.8333830833435059,1.1719385385513306,0.175
val_diff_000007,0.005132579244673252,0.9646446704864502,0.31589773297309875,0.8777682781219482,0.782163143157959,1.169054388999939,0.175
val_diff_000008,0.0042546894401311874,0.9703977704048157,0.12487141042947769,0.9059711694717407,0.8281053900718689,1.1464349031448364,0.175
val_diff_000009,0.007077999413013458,0.9309276342391968,0.17625315487384796,0.8315809965133667,0.7117146849632263,1.3731257915496826,0.175
val_diff_000010,0.0026789302937686443,0.97971510887146,0.19552257657051086,0.8866894245147705,0.7964438796043396,1.2191365957260132,0.175
val_diff_000011,0.004391767084598541,0.9619510769844055,0.6219425797462463,0.8105957508087158,0.6815140247344971,1.2966057062149048,0.175
val_diff_000012,0.0016528286505490541,0.9890120625495911,0.16827049851417542,0.9266247153282166,0.86328125,1.107704997062683,0.175
val_diff_000013,0.00410169642418623,0.9647421836853027,0.19793982803821564,0.8277097344398499,0.7060621380805969,1.3518258333206177,0.175
val_diff_000014,0.002085774438455701,0.9852710962295532,0.18097023665905,0.926174521446228,0.862500011920929,1.138906478881836,0.175
val_diff_000015,0.0033408289309591055,0.9706999063491821,0.3926040828227997,0.827810525894165,0.7062088251113892,1.3803532123565674,0.175
val_diff_000000,0.004412202630192041,0.9676555395126343,0.2188826948404312,0.9398761987686157,0.8865721225738525,1.0854333639144897,0.2
val_diff_000001,0.007248428650200367,0.9321063756942749,0.26988813281059265,0.8850982189178467,0.7938799858093262,1.198230504989624,0.2
