name,chi2_modulus,inference_ms,paper_modulus_mae,pearson_corr,pearson_loss,phase_wca,phase_wca_direct,phase_wca_inverted,real_amp_global_ssim,real_amp_l1,real_amp_mse,real_amp_rel_l1,real_amp_rmse,real_amp_ssim,real_phase_l1_true_support,real_phase_mae_intersection,real_phase_mae_true_support,real_phase_mse_true_support,real_phase_rel_l1_true_support,real_phase_rmse_true_support,real_support_dice,real_support_iou,real_support_l1,real_support_mse,real_support_pred_fraction,real_support_rel_l1,real_support_rmse,real_support_true_fraction,real_support_volume_ratio,relative_l1_modulus,relative_log_mse,twin_flip_selected,voxel_mse,voxel_rmse
val_diff_000020,8.462561841603503e-14,14.883296966552734,6.635827958234586e-06,1.0,0.0,0.5358560085296631,0.5358560085296631,0.988915205001831,0.9640188217163086,0.004179899115115404,0.0008620236185379326,0.25261390209198,0.029360409826040268,0.9534765481948853,0.1896543651819229,0.17633911967277527,0.1896543651819229,0.10597298294305801,0.20960572361946106,0.3255349397659302,0.7853118777275085,0.6465131640434265,0.012065887451171875,0.012065887451171875,0.03386688232421875,0.5402220487594604,0.1098448783159256,0.022335052490234375,1.5163108110427856,5.848294790666841e-07,2.018545270168759e-12,0.0,2.851643920998015e-10,0.00010141580423805863
val_diff_000021,7.648759690935883e-14,14.883296966552734,6.996277988946531e-06,1.0000001192092896,-1.1920928955078125e-07,0.6683206558227539,0.6683206558227539,0.9733768105506897,0.964264452457428,0.005113481543958187,0.0009284643456339836,0.2630651891231537,0.03047087788581848,0.934628427028656,0.693867027759552,0.6900953054428101,0.693867027759552,0.5278024673461914,1.025795817375183,0.7265001535415649,0.7573405504226685,0.609451413154602,0.017055511474609375,0.017055511474609375,0.04351806640625,0.6371668577194214,0.13059678673744202,0.026767730712890625,1.6257660388946533,6.289891416599858e-07,2.883888440552429e-12,0.0,3.0161864672528793e-10,0.00010149688750971109
val_diff_000022,7.278230210357173e-14,14.883296966552734,8.82757558429148e-06,1.0,0.0,0.8018893599510193,0.8018893599510193,0.959622323513031,0.9510577321052551,0.011436587199568748,0.0025033624842762947,0.29569679498672485,0.05003371462225914,0.8627739548683167,0.2041110098361969,0.19417408108711243,0.2041110098361969,0.11654681712388992,0.2319982945919037,0.341389536857605,0.7500954270362854,0.6001221537590027,0.0349578857421875,0.0349578857421875,0.08627700805664062,0.6521027684211731,0.1869703084230423,0.053607940673828125,1.6094071865081787,7.319283099604945e-07,4.876087814770225e-12,0.0,5.585663043206068e-10,0.00010275488602928817
val_diff_000023,8.62035459290797e-14,14.883296966552734,7.572235517727677e-06,1.0,0.0,0.6154444217681885,0.9862460494041443,0.6154444217681885,0.9241967797279358,0.008299299515783787,0.0018591959960758686,0.47032544016838074,0.04311851039528847,0.8706098198890686,1.7977553606033325,1.7895961999893188,1.7977553606033325,3.2945971488952637,3.6214497089385986,1.815102458000183,0.5444456338882446,0.3740468919277191,0.03319549560546875,0.03319549560546875,0.05246734619140625,1.627150297164917,0.18219633400440216,0.0204010009765625,2.5718026161193848,5.873438908565731e-07,2.455087782377019e-12,1.0,3.6567793237907154e-10,0.0001018119728541933
val_diff_000024,7.802057068982682e-14,14.883296966552734,9.573896022629924e-06,0.9999999403953552,5.960464477539063e-08,0.7509979009628296,0.7509979009628296,0.9882488250732422,0.9380185604095459,0.013204513117671013,0.0029248755890876055,0.397870272397995,0.05408221110701561,0.7993188500404358,0.7346116900444031,0.7357834577560425,0.7346116900444031,0.59329754114151,1.2527021169662476,0.7702581286430359,0.5878785848617554,0.41630882024765015,0.051334381103515625,0.051334381103515625,0.08768463134765625,1.3920553922653198,0.2265709489583969,0.036876678466796875,2.377779960632324,6.936022600712022e-07,4.234981289263917e-12,0.0,6.462718138422474e-10,0.00010318076965631917
val_diff_000025,8.277760936556064e-14,14.883296966552734,7.88521720096469e-06,1.0,0.0,0.6416149735450745,0.9830328822135925,0.6416149735450745,0.9643911123275757,0.007882571779191494,0.0012326418654993176,0.2832106947898865,0.03510914370417595,0.8667864203453064,0.5184772610664368,0.5090693235397339,0.5184772610664368,0.32105687260627747,0.7160829305648804,0.566618800163269,0.6908500790596008,0.527708888053894,0.033420562744140625,0.033420562744140625,0.06943893432617188,0.8643448948860168,0.18281294405460358,0.038665771484375,1.7958760261535645,7.126712375793431e-07,5.035854979545951e-12,1.0,4.551490295767735e-10,0.000102250422060024
val_diff_000026,8.00060769045631e-14,14.883296966552734,7.480247404600959e-06,1.0,0.0,0.7650994658470154,0.9898318648338318,0.7650994658470154,0.9223119616508484,0.009854260832071304,0.0019208888988941908,0.45863646268844604,0.04382805898785591,0.8327962160110474,0.7921797633171082,0.7995291352272034,0.7921797633171082,0.7323710322380066,0.918872058391571,0.8557868003845215,0.576403021812439,0.4048920273780823,0.04278564453125,0.04278564453125,0.07080078125,1.416519284248352,0.2068469375371933,0.03020477294921875,2.3440263271331787,6.546003987750737e-07,3.2580518144476045e-12,1.0,3.4429897821652844e-10,0.00010170692257815972
val_diff_000027,8.38123719189808e-14,14.883296966552734,5.300069460645318e-06,1.0000001192092896,-1.1920928955078125e-07,0.5060960054397583,0.5060960054397583,0.8980897068977356,0.9750133752822876,0.0018556378781795502,0.00034431772655807436,0.18922090530395508,0.01855606958270073,0.9832833409309387,0.10758600383996964,0.09935397654771805,0.10758600383996964,0.03994571790099144,0.11736850440502167,0.19986428320407867,0.8618124127388,0.7571796178817749,0.004322052001953125,0.004322052001953125,0.0176849365234375,0.3179904520511627,0.0657423883676529,0.013591766357421875,1.3011506795883179,5.23750372849463e-07,1.1389691273455682e-12,0.0,1.6457762930244257e-10,0.00010081953223561868
val_diff_000028,7.71392701776584e-14,14.883296966552734,7.893499059719034e-06,1.0,0.0,0.8145942687988281,0.8145942687988281,0.9879740476608276,0.9159052968025208,0.011364707723259926,0.0027668634429574013,0.4556300938129425,0.052601076662540436,0.8530816435813904,0.4503602683544159,0.44668838381767273,0.4503602683544159,0.3141287863254547,1.19212007522583,0.5604719519615173,0.6533721685409546,0.48519134521484375,0.03540802001953125,0.03540802001953125,0.06854248046875,1.0535755157470703,0.18817022442817688,0.03360748291015625,2.0395004749298096,6.648355110883131e-07,3.682458418058365e-12,0.0,3.9317799016558297e-10,0.00010194693459197879
val_diff_000029,8.285517047847482e-14,14.883296966552734,6.491482963610906e-06,1.0,0.0,0.4278525114059448,0.4278525114059448,0.9731882214546204,0.9702776670455933,0.003048801561817527,0.0006007770425640047,0.24322561919689178,0.024510957300662994,0.9638843536376953,1.3958944082260132,1.3998287916183472,1.3958944082260132,2.000384569168091,6.47178316116333,1.4143495559692383,0.755836546421051,0.6075058579444885,0.00957489013671875,0.00957489013671875,0.024322509765625,0.6429303288459778,0.09785141795873642,0.014892578125,1.6331967115402222,5.458047098727548e-07,2.0778326975667838e-12,0.0,2.427416045946984e-10,0.00010120643128175288
